name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
innspirit - Triple room in TST,Yau Tsim Mong,Private room,1.0,1.0,3,1,700.0,365,25,94.0,22.29694,114.17111000000001,0
innspirit -- Standard double room,Yau Tsim Mong,Private room,1.0,1.0,2,1,400.0,365,42,91.0,22.29678,114.17223,0
"Hong Kong University, MTR station 5 min walk away",Central & Western,Entire home/apt,2.0,1.0,6,2,768.0,327,88,91.0,22.284129999999998,114.13967,0
20% off Penthouse Cozy large bed (5min to subway),Central & Western,Entire home/apt,1.0,1.0,3,7,1500.0,364,36,92.0,22.287689999999998,114.14263000000001,0
Cozy Double Rm 4 next to Jordan MTR,Yau Tsim Mong,Private room,1.0,1.0,2,1,354.0,365,59,85.0,22.30592,114.17191000000001,0
2 BR Apt w/ Abundant Daylight.,Yau Tsim Mong,Entire home/apt,2.0,1.0,5,1,500.0,281,321,97.0,22.313760000000002,114.16765,1
銅鑼灣羅馬假日賓館,Wan Chai,Private room,1.0,1.0,1,30,250.0,180,13,87.0,22.27775,114.18613,0
"Convenient,Cosy 2 BR Apt in Wanchai",Wan Chai,Entire home/apt,2.0,1.0,6,2,875.0,1,23,91.0,22.27821,114.17546000000002,0
1BR for 2ppl 3mins to MongKok MTR,Yau Tsim Mong,Entire home/apt,1.0,1.0,2,1,283.0,310,201,90.0,22.31663,114.17142,0
D:2BR for 6ppl 3mins to MongKok MTR,Yau Tsim Mong,Entire home/apt,2.0,1.0,6,1,236.0,343,272,91.0,22.31856,114.17175,0
3BR for 8ppl 3mins to MongKok MTR,Yau Tsim Mong,Entire home/apt,3.0,2.0,8,1,1014.0,328,77,89.0,22.3174,114.17036,0
B:2BR for 6ppl 3mins to MongKok MTR,Yau Tsim Mong,Entire home/apt,2.0,1.0,6,1,299.0,357,225,91.0,22.31863,114.16932,0
Garden Hotel-Double/Twin bed room (Mong Kok),Yau Tsim Mong,Private room,1.0,1.0,2,1,327.0,364,54,86.0,22.32328,114.1704,1
