name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
Green Historic Mt. Pleasant House,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,3.0,2.5,6,6,325.0,28,27,98.0,38.935159999999996,-77.04503000000001,0
Tenleytown/AU Park Basement Apt.,"Friendship Heights, American University Park, Tenleytown",Entire home/apt,1.0,1.0,2,30,100.0,226,51,93.0,38.94663,-77.09255,1
Cozy room right next to the petworth metro station,"Brightwood Park, Crestwood, Petworth",Private room,1.0,2.0,1,28,39.0,355,11,84.0,38.9384,-77.02363000000001,0
PERFECT ROOM FOR INTERNS OR STUDENTS,"Brightwood Park, Crestwood, Petworth",Private room,1.0,2.0,1,28,35.0,252,12,88.0,38.93656,-77.02377,0
Chic Sanctuary in the Capital,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,2.0,1.0,4,5,99.0,20,100,94.0,38.91956,-77.04398,0
"The Rock Creek Cozy, One Bedroom","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,1.0,1.0,5,4,164.0,365,58,90.0,38.936890000000005,-77.02062,0
SPECTACULAR VICTORIAN HOME IN LOGAN CIRCLE!,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire home/apt,4.0,2.5,10,30,400.0,261,167,92.0,38.905359999999995,-77.02575999999999,0
welcome to foggy bottom - on metro!,"West End, Foggy Bottom, GWU",Entire home/apt,3.0,2.0,5,120,210.0,324,158,98.0,38.899609999999996,-77.05293,1
welcome to the heart of washington,"West End, Foggy Bottom, GWU",Entire home/apt,2.0,2.0,5,7,181.0,294,102,98.0,38.898790000000005,-77.05287,1
The MONROE: 2 bdrm house BROOKLAND Arts District,"Brookland, Brentwood, Langdon",Entire home/apt,2.0,1.5,5,4,99.0,60,32,94.0,38.932390000000005,-76.98784,1
Primo Live-In Office Near Downtown,"Shaw, Logan Circle",Private room,1.0,1.0,2,5,72.0,365,23,95.0,38.91066,-77.02190999999999,1
Cozy Bedroom & Bath in Northeast DC,"Ivy City, Arboretum, Trinidad, Carver Langston",Private room,1.0,1.0,2,3,75.0,0,68,98.0,38.9043,-76.98946,1
Basement Studio,"Brightwood Park, Crestwood, Petworth",Private room,1.0,1.0,2,14,44.0,303,12,94.0,38.94265,-77.03353,1
1BR Suite in the Heart of Things,"Friendship Heights, American University Park, Tenleytown",Private room,1.0,1.0,2,2,92.0,365,325,99.0,38.96054,-77.08333,1
Private apartment in prime location,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,1.0,1.0,2,7,99.0,125,44,100.0,38.93555,-77.02736999999999,1
Upscale DuPont Private Entry+King Bed+Driveway Op!,"Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,3.0,2.0,6,2,169.0,337,72,96.0,38.91315,-77.04173,1
SPECTACULAR HOME CAPITOL HILL!,"Union Station, Stanton Park, Kingman Park",Entire home/apt,4.0,4.0,9,30,300.0,180,55,89.0,38.89424,-76.98891,0
Dupont Row-House Apt. 3 Min. Walk To Dupont Metro!,"Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,1.0,1.0,2,5,90.0,348,67,84.0,38.91104,-77.03763000000001,0
Spacious studio w rear deck near Rock Creek Park,"Brightwood Park, Crestwood, Petworth",Entire home/apt,1.0,1.0,2,3,100.0,89,50,95.0,38.95098,-77.02859000000001,0
Beautiful Renovated Rowhome in DC,"Brightwood Park, Crestwood, Petworth",Entire home/apt,3.0,3.0,11,25,160.0,0,320,97.0,38.94995,-77.02011,1
Heart DuPont - Deluxe 1BR/1BA/Kitchen/Opt Parking,"Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,1.0,1.0,6,1,199.0,180,343,91.0,38.90959,-77.04706,0
Skylit Studio in Adams Morgan,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,1.0,1.0,2,5,69.0,18,182,96.0,38.91669,-77.04373000000001,0
"Beautiful, Sunny Private Room in DC","Howard University, Le Droit Park, Cardozo/Shaw",Private room,1.0,2.0,2,4,95.0,61,60,99.0,38.91588,-77.02539,1
Georgetown 3BR Townhouse 2019 Remodel Patio Garage,"Georgetown, Burleith/Hillandale",Entire home/apt,3.0,1.5,5,3,828.0,50,17,94.0,38.90286,-77.06302,0
1890s Rowhouse @ Union Inn,"Union Station, Stanton Park, Kingman Park",Entire home/apt,2.0,2.0,8,3,153.0,90,204,95.0,38.90419,-77.0022,1
"Stylish 4BR Home, Walk to Zoo and Metro","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,4.0,3.5,10,3,350.0,141,17,95.0,38.93049,-77.044,1
Vita's Hideaway III,Historic Anacostia,Private room,1.0,1.0,1,2,61.0,364,36,92.0,38.86182,-76.9894,0
Historic/modern! + perfect location,"Capitol Hill, Lincoln Park",Entire home/apt,1.0,1.0,2,30,89.0,27,111,97.0,38.88155,-76.99699,1
02. Small furnished room in Washington,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Private room,1.0,1.0,2,1,37.0,180,286,90.0,38.87164,-77.01247,0
2 Beds in Private Apt near DC Convention Center,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,1.0,1.0,3,3,85.0,358,64,87.0,38.91473,-77.01462,0
Part City Part Country Homestay!,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",Entire home/apt,1.0,1.0,2,2,325.0,365,15,89.0,38.92987,-77.08388000000001,0
Railroad Retirement w/Private Bath in Chevy Chase!,"Hawthorne, Barnaby Woods, Chevy Chase",Private room,1.0,1.0,2,1,69.0,362,306,98.0,38.96594,-77.078,1
DC House opposite park,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,2.0,1.5,2,2,175.0,0,12,96.0,38.93461,-77.04668000000001,0
Deep Cleaned & Comfortable in Petworth,"Brightwood Park, Crestwood, Petworth",Entire home/apt,1.0,1.0,4,1,120.0,158,75,95.0,38.94099,-77.02121,1
"Bright, Beautiful, Steps to Metro","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,1.0,1.0,4,28,100.0,111,212,98.0,38.9277,-77.03121999999999,1
Luxury Cap Hill Home - Entire Floor,"Union Station, Stanton Park, Kingman Park",Entire home/apt,1.0,1.0,3,3,350.0,0,29,97.0,38.89732,-77.00029,0
Spacious 1-bedroom apt. with off-street parking,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,1.0,1.0,4,2,99.0,0,166,98.0,38.93246,-77.04259,1
Metro 2 Blocks - Cozy w/Amenities,"Brightwood Park, Crestwood, Petworth",Entire home/apt,1.0,1.0,4,3,100.0,365,29,92.0,38.937709999999996,-77.02871999999999,0
"Dupont, U St, Adams Morgan Central Apt","Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,1.0,1.0,3,4,100.0,173,43,89.0,38.91726,-77.03996,0
Spacious rowhouse near Rock Creek Park,"Brightwood Park, Crestwood, Petworth",Entire home/apt,3.0,2.5,8,14,165.0,0,10,100.0,38.94305,-77.03817,0
DC Historic Rowhouse English Basement Unit-2BR,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,2.0,1.0,4,2,115.0,26,68,98.0,38.91727,-77.0113,1
Luxury 1 bedroom in Dupont Circle,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,1.0,1.0,2,1,119.0,0,179,98.0,38.91233,-77.04941,1
1 bedroom Suite in Columbia Heights,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room,1.0,1.0,2,7,45.0,234,28,88.0,38.92519,-77.02925,1
Relax and Sleep in Class in Shaw,"Shaw, Logan Circle",Private room,1.0,1.0,2,3,60.0,0,176,94.0,38.91362,-77.02271999999999,0
Newly Renovated Cap Hill Historic Home: 3 Bed/Bath,"Capitol Hill, Lincoln Park",Entire home/apt,3.0,3.0,8,2,395.0,51,65,96.0,38.88053,-76.9954,0
Efficiency Suite 1 bedroom - great location,"Union Station, Stanton Park, Kingman Park",Entire home/apt,1.0,1.0,2,2,67.0,0,25,85.0,38.89614,-76.9754,0
"Master BR (free parking), Columbia Heights","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room,1.0,1.0,2,20,120.0,365,16,94.0,38.93105,-77.0257,0
"Chic Oasis ♥ Clean, Close to Metro","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,2.0,1.0,8,2,92.0,0,378,94.0,38.933840000000004,-77.02781999999999,0
Family friendly row house!,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,3.0,2.5,6,2,699.0,363,12,100.0,38.9338,-77.0273,0
Park View Apt: parking | kitchen | wifi | garden,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,1.0,1.0,3,2,79.0,227,79,98.0,38.93362,-77.02555,1
Charming Adams Morgan bedroom in DC,"Kalorama Heights, Adams Morgan, Lanier Heights",Private room,1.0,1.0,1,30,78.0,365,53,96.0,38.92328,-77.04052,0
"Surprisingly Sunny, Arty Apartment","Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,1.0,1.0,2,180,145.0,251,132,99.0,38.9147,-77.0402,1
Cozy Trinidad in-law suite,"Ivy City, Arboretum, Trinidad, Carver Langston",Entire home/apt,1.0,1.0,2,4,82.0,344,77,91.0,38.904920000000004,-76.98795,0
Master Bedroom with private bath in group house,"Brightwood Park, Crestwood, Petworth",Private room,1.0,1.5,2,1,40.0,0,43,95.0,38.94012,-77.03388000000001,0
Charming 1BR English Basement Apt.,"Union Station, Stanton Park, Kingman Park",Entire home/apt,1.0,1.0,4,2,90.0,87,278,96.0,38.89327,-76.99019,0
Private row house apartment nestled in Shaw,"Shaw, Logan Circle",Entire home/apt,1.0,1.0,4,2,200.0,361,338,98.0,38.911809999999996,-77.01764,1
Peaceful Oasis Near U St/Dupont; Private Bedroom,"Kalorama Heights, Adams Morgan, Lanier Heights",Private room,1.0,1.0,1,28,79.0,358,68,98.0,38.91983,-77.0393,1
