name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
own bed and bath,Windsor,Private room,1.0,1.0,2,30,28.0,0,13,88.0,39.708490000000005,-104.89128999999998,1
Beautiful home in Wash/Platt Park,Platt Park,Private room,1.0,1.0,2,29,69.0,365,99,96.0,39.69032,-104.9873,1
Corner Condo in Hip Highlands,West Highland,Entire home/apt,1.0,1.0,2,29,200.0,32,34,99.0,39.764379999999996,-105.03379,0
"Newly Renovated 1890 Denver Queen Anne, sleeps 10",Baker,Entire home/apt,5.0,3.5,11,3,529.0,62,58,100.0,39.71861,-104.99061999999999,1
Artsy & Cozy private 1 bed/1 bath,Five Points,Entire home/apt,1.0,1.0,2,1,135.0,81,454,98.0,39.76226,-104.97368,1
Cozy-Cool Highlands Cottage,West Highland,Entire home/apt,1.0,1.0,4,30,100.0,212,23,99.0,39.763459999999995,-105.0311,1
Charming City Park Bungalow near Coffee Shop,Whittier,Entire home/apt,3.0,2.0,6,4,189.0,0,57,96.0,39.75286,-104.96613,0
Historic & Fresh Home in RiNo,Five Points,Entire home/apt,1.0,1.0,4,30,144.0,58,412,96.0,39.75708,-104.98178,1
Full of Character AND Comfortable !,Congress Park,Entire home/apt,1.0,1.0,2,1,107.0,62,357,98.0,39.73975,-104.94838,1
Kid Friendly Home-Great Location with Sauna,Hale,Entire home/apt,4.0,1.0,6,29,175.0,176,10,93.0,39.731159999999996,-104.92238,0
Cozy Congress Park House with great walk-ability!,Congress Park,Entire home/apt,1.0,1.0,3,2,140.0,23,46,100.0,39.73725,-104.94448,1
Sunny Condo! Close To Downtown!,Hale,Entire home/apt,1.0,1.0,2,29,78.0,206,30,98.0,39.731,-104.93323999999998,1
CHERRY CREEK NORTH! Long-Term Only (30+Days),Cherry Creek,Entire home/apt,2.0,2.5,4,30,125.0,178,12,98.0,39.72527,-104.95706000000001,0
1910 Bungalow in Park Hill (2016-BFN-0008399),South Park Hill,Private room,2.0,1.0,3,29,91.0,329,248,99.0,39.75096,-104.92658999999999,1
Updated Downtown Apartment in Baker with Off-Street Parking,Baker,Entire home/apt,1.0,1.0,2,2,104.0,63,311,96.0,39.718059999999994,-104.99032,1
Entire home available/pet friendly,Hilltop,Entire home/apt,2.0,1.0,4,3,229.0,284,139,99.0,39.72327,-104.90365,1
Uptown Modern Victorian Condo,North Capitol Hill,Entire home/apt,2.0,1.5,4,30,105.0,270,29,95.0,39.74317,-104.97397,0
Warm & Inviting Home in a Great Location,Washington Virginia Vale,Private room,2.0,2.5,4,3,157.0,132,39,100.0,39.70648,-104.9293,1
Charming Victorian in Curtis Park,Five Points,Entire home/apt,1.0,1.5,4,2,175.0,217,39,96.0,39.75553,-104.98156000000002,0
Cozy Studio in Berkeley/Highlands--Denver's Best!,Berkeley,Entire home/apt,1.0,1.0,2,29,69.0,188,300,99.0,39.77037,-105.04803000000001,1
Victorian 1BR Apt Sobo/Baker/W Wash,Speer,Entire home/apt,1.0,1.0,2,29,77.0,287,40,99.0,39.718579999999996,-104.98438,1
Denver's Santa Fe Arts District,Lincoln Park,Entire home/apt,1.0,1.0,3,30,130.0,237,71,95.0,39.72575,-104.99753,1
Gorgeous Governor's Park Apartment,Speer,Entire home/apt,1.0,1.0,3,30,85.0,243,59,97.0,39.72701,-104.98116,0
Urban Nest in ❤️ of Denver,City Park West,Entire home/apt,1.0,1.0,3,1,116.0,330,197,97.0,39.74205,-104.96191,1
Historic Capitol Hill Mansion,Capitol Hill,Private room,1.0,1.0,1,2,96.0,333,167,100.0,39.7353,-104.98083000000001,1
Downtown Denver Union Station LoDo Loft Retreat,Union Station,Entire home/apt,1.0,1.0,4,29,122.0,155,147,96.0,39.75377,-105.00393999999999,0
Historic Retreat on Highland Square,West Highland,Entire home/apt,1.0,1.0,4,29,100.0,179,359,98.0,39.762840000000004,-105.03391,1
Artist's Home in Denver's Heart,Whittier,Entire home/apt,2.0,1.0,3,31,77.0,59,16,93.0,39.76005,-104.96651000000001,0
Immaculate - Downtown Curtis Park,Five Points,Entire home/apt,1.0,1.0,2,29,129.0,277,257,98.0,39.75731,-104.98324,0
2 bedroom 2 baths  Mt Views sleeps 4,Capitol Hill,Entire home/apt,2.0,2.0,4,30,79.0,282,10,96.0,39.73485,-104.98173,0
Cozy 1 bedroom basement level apartment,Ruby Hill,Entire home/apt,1.0,1.0,2,2,49.0,79,176,97.0,39.68905,-105.01884,1
"Modern, clean, great location in Highlands",Highland,Entire home/apt,2.0,1.0,4,30,115.0,198,92,99.0,39.76121,-105.01732,1
Cozy Bedroom in Congress Park 2,Congress Park,Private room,1.0,1.0,2,31,32.0,213,75,96.0,39.73601,-104.94407,1
Large  Queen size Bedroom Denver DTC  I-25 / I-225,Hampden South,Private room,1.0,1.0,1,3,50.0,365,26,97.0,39.64861,-104.88696000000002,1
Bright Cap Hill Apt w/parking and free laundry.,Capitol Hill,Entire home/apt,1.0,1.0,2,70,120.0,25,39,98.0,39.73734,-104.97973,1
Private Attic Bedroom by Light Rail,West Colfax,Private room,1.0,1.0,3,29,30.0,269,318,83.0,39.73602,-105.03714,0
"Central, laid back, & convenient :)",West Colfax,Private room,1.0,1.0,4,29,27.0,303,341,85.0,39.73608,-105.03886000000001,0
"NEWLY RENOVATED-walk to RiNo, Ballpark, & Downtown",Five Points,Entire home/apt,1.0,1.0,4,4,132.0,30,174,99.0,39.75423,-104.98425,1
Large Denver Home Centrally Located to Downtown and Airport,Stapleton,Entire home/apt,4.0,2.5,8,4,396.0,62,32,99.0,39.75179,-104.88418999999999,1
Cozy 1 bedroom unit in hip area!,Speer,Entire home/apt,1.0,1.0,3,30,106.0,209,379,99.0,39.71407,-104.98527,1
Space★Sun★Private XLYard w. Fireplace StockedHome!,University Park,Entire home/apt,3.0,2.0,8,1,291.0,39,150,99.0,39.67801,-104.9499,1
CHEESMAN Park Getaway in Denver,Cheesman Park,Entire home/apt,1.0,1.0,4,30,103.0,201,82,95.0,39.73506,-104.96992,1
"New 3 Bedroom, Prime Location, Top Floor Balcony",Jefferson Park,Entire home/apt,3.0,4.0,6,29,395.0,58,63,99.0,39.75238,-105.02004,1
Private Suite on Beautiful Wooded Street,South Park Hill,Private room,1.0,1.0,2,2,59.0,58,124,99.0,39.7481,-104.91445,1
★ Penthouse ★Balcony★ Chef's Kitch ★ Garage,North Capitol Hill,Entire home/apt,1.0,1.0,2,3,116.0,93,356,99.0,39.7451,-104.98035,1
Charming Bungalow near Wash Park,Speer,Entire home/apt,2.0,1.0,4,4,199.0,285,71,99.0,39.72249,-104.97681999999999,1
Wash Park Guest House - Walkable - Fast WiFi!,Speer,Entire home/apt,1.0,1.0,2,1,78.0,352,243,99.0,39.71396,-104.97608000000001,1
"Clean, Sloan’s Lake apartment 1bed/1bath, parking.",Sloan Lake,Entire home/apt,1.0,1.0,4,1,105.0,357,213,95.0,39.74943,-105.03582,0
Highlands Mini Mansion,West Highland,Entire home/apt,6.0,2.5,13,29,725.0,348,173,98.0,39.7629,-105.02833000000001,1
1880s Historic Garden Apartment 420 Friendly,Five Points,Entire home/apt,1.0,1.0,3,3,102.0,14,241,94.0,39.75056,-104.98275,0
610 sq ft Condo on South Broadway,Speer,Entire home/apt,1.0,1.0,2,29,120.0,364,71,97.0,39.71845,-104.98388999999999,0
"4br, 3bath house near Cherry Creek",Washington Virginia Vale,Entire home/apt,4.0,3.0,8,29,228.0,154,140,95.0,39.69981,-104.92453,1
Cozy Private Entrance Garden Apartment,Capitol Hill,Entire home/apt,1.0,1.0,3,29,90.0,85,147,98.0,39.72826,-104.9731,1
Upstairs of Charming cottage style (1 of 2 bdrms),Cole,Private room,1.0,1.0,2,29,65.0,364,76,99.0,39.763659999999994,-104.96088,1
Historic Carriage House in Denver's Oldest Neighborhood,Five Points,Entire home/apt,1.0,1.0,3,1,125.0,190,820,100.0,39.7595,-104.97393999999998,1
"Cozy, Private, Spacious Bedroom and Bathroom",Sunnyside,Private room,1.0,1.5,2,29,37.0,0,414,99.0,39.77045,-105.01365,1
Rock House in Berkeley neighborhood of Denver,Regis,Entire home/apt,3.0,2.0,8,3,171.0,288,61,99.0,39.78471,-105.0361,1
Downtown Mountain & City Views 2b/2ba,CBD,Entire home/apt,2.0,2.0,4,31,63.0,145,119,97.0,39.74555,-104.99766000000001,1
Room in Cozy Duplex in Cap Hill!,Capitol Hill,Private room,1.0,1.0,2,1,75.0,242,197,99.0,39.73503,-104.98312,1
Duplex in Cap Hill! Walk to Convention Center!,Capitol Hill,Entire home/apt,2.0,1.0,6,2,255.0,359,92,97.0,39.735409999999995,-104.98195,1
Private bd/bth in lovely Victorian (longterm only),Berkeley,Private room,1.0,1.0,1,30,38.0,211,36,97.0,39.77063,-105.03706000000001,0
"Sunny, remodeled 1 bedroom unit!",Speer,Entire home/apt,1.0,1.0,2,30,106.0,206,414,99.0,39.715140000000005,-104.98666999999999,1
Oasis in the middle of the City - Spacious Bedroom,University Park,Private room,1.0,1.0,1,2,39.0,9,14,100.0,39.675990000000006,-104.94238999999999,1
Clark Family -  Retro bdrm 15 mins frm the Airport,Gateway - Green Valley Ranch,Private room,1.0,1.0,2,29,42.0,333,145,94.0,39.77963,-104.75174,0
Daybed in the living room,West Colfax,Shared room,1.0,1.0,1,29,17.0,305,196,88.0,39.73509,-105.03671999999999,0
Highlands Mansion: Garden Suite,Highland,Private room,1.0,1.0,2,29,249.0,365,42,95.0,39.76886,-105.01928000000001,0
Modern Townhouse in Downtown Denver,Five Points,Entire home/apt,2.0,2.5,6,2,228.0,137,131,99.0,39.74892,-104.97725,1
"Hip S. Broadway 2 BR Historic Denver, Private Yard",Baker,Private room,2.0,1.0,2,3,118.0,344,203,98.0,39.7181,-104.98886,1
Modern StandAlone 2 Story Loft/RiNo,Five Points,Entire home/apt,2.0,2.0,5,90,200.0,365,230,99.0,39.75993,-104.98573999999999,1
"Norway House, an Exquisitely Renovated 1907 Home",City Park,Entire home/apt,2.0,1.0,5,3,265.0,287,145,98.0,39.74227,-104.94838,1
Luxurious Heart of Denver 3.5B/2.5B entire home,Stapleton,Entire home/apt,4.0,2.5,8,29,256.0,311,113,97.0,39.755390000000006,-104.85648,0
"2/2 Walk to restaurants, shops, and Sloan's Lake!",West Highland,Entire home/apt,2.0,2.0,4,1,130.0,142,26,95.0,39.75958,-105.03638000000001,0
Cozy Cheeseman Park Bungalow,Cheesman Park,Private room,1.0,1.0,1,2,35.0,319,177,91.0,39.73036,-104.9692,0
Elegant * ❤️ of  the City * Victorian Home!,Congress Park,Entire home/apt,5.0,3.0,10,30,375.0,217,73,97.0,39.739509999999996,-104.95903,1
Cool and Fun * Open Layout * Beautiful Structure!,Rosedale,Entire home/apt,2.0,1.5,6,30,165.0,186,67,98.0,39.67107,-104.9856,1
Unique and Funky Tiny House on Beautiful Parks,Rosedale,Entire home/apt,1.0,1.0,3,29,129.0,24,135,99.0,39.67107,-104.9856,1
Charming Guest Suite In East Denver 3 Comfy Beds,Washington Virginia Vale,Entire home/apt,2.0,1.0,5,1,85.0,77,280,95.0,39.71055,-104.91478000000001,1
Cozy Room on Cheesman Park,Cheesman Park,Private room,1.0,1.0,2,5,32.0,351,161,90.0,39.7308,-104.9704,0
Private Suite in Minimalist Architecture Home,West Highland,Private room,1.0,1.0,2,2,95.0,358,129,98.0,39.76364,-105.04251000000001,1
