name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
NEW: Amazing price & location  studio-N End (M1S),North End,Entire home/apt,1.0,1.0,2,3,93.0,347,109,91.0,42.36322,-71.05145,1
Lovely private 4 bedroom apt,Jamaica Plain,Entire home/apt,4.0,2.0,9,2,211.0,356,196,97.0,42.30455,-71.11553,1
2 Bd/Bth Apt Seconds from Mass General Hospital,West End,Entire home/apt,2.0,2.0,5,30,289.0,146,15,93.0,42.36452,-71.06928,1
Boston RooftopTerrace/ 2 Bed / By Logan airport,East Boston,Entire home/apt,2.0,1.0,8,1,207.0,352,198,96.0,42.37911,-71.03406,1
South End Studio Perfect for Work Travel #46,South End,Entire home/apt,1.0,1.0,2,1,75.0,340,107,93.0,42.344409999999996,-71.07633,0
Charming studio,Brighton,Entire home/apt,1.0,1.0,1,91,49.0,234,13,100.0,42.34425,-71.15592,1
Beacon Hill Duplex  2 bedrooms Queen beds sleeps 4,Beacon Hill,Entire home/apt,2.0,1.5,4,29,265.0,259,68,90.0,42.36114,-71.06521,0
Historic House modernized,Brighton,Entire home/apt,5.0,2.0,12,3,300.0,281,116,98.0,42.34771,-71.1554,1
Spacious Room in Edwardian Home,Brighton,Private room,1.0,1.0,2,91,65.0,364,22,95.0,42.34919,-71.16348,1
Charming Victorian Furnished Home,Hyde Park,Entire home/apt,2.0,2.0,7,91,135.0,272,105,93.0,42.25486,-71.12737,0
Cosy Celtic Retreat,Brighton,Private room,1.0,1.0,2,91,65.0,364,25,95.0,42.34998,-71.1645,1
One Sweet Place,Mattapan,Private room,1.0,1.0,1,29,25.0,294,19,94.0,42.2767,-71.08145,1
Ensuite Private Room in Boston,South Boston,Private room,1.0,1.5,2,3,92.0,342,213,94.0,42.33775,-71.05145,1
Stunning Treetop Retreat | near T,Dorchester,Entire home/apt,3.0,1.0,9,1,151.0,341,167,93.0,42.315259999999995,-71.05715,1
Modern Beacon Hill 2 Bedroom,Beacon Hill,Entire home/apt,2.0,1.0,3,2,126.0,0,99,99.0,42.35975,-71.06618,0
Sunny Duplex Condo + Private Parking,South Boston,Entire home/apt,2.0,1.5,4,3,245.0,352,120,98.0,42.33484,-71.02974,1
Beautiful & Spacious 4 BDR / 3 BA w/ FREE Parking,Allston,Entire home/apt,4.0,2.5,10,4,500.0,76,220,98.0,42.359429999999996,-71.13342,0
3rd floor room in Victorian House,Dorchester,Private room,5.0,2.5,1,2,43.0,365,31,97.0,42.31261,-71.0671,0
Quiet room - Great location!,Jamaica Plain,Private room,1.0,1.0,2,30,60.0,295,23,97.0,42.31258,-71.10784,1
Beacon Hill Brownstone,Beacon Hill,Entire home/apt,2.0,1.0,2,91,147.0,265,23,90.0,42.36079,-71.06711,1
Stunning SouthEnd/BackBay Penthouse,South End,Entire home/apt,2.0,1.5,4,29,400.0,337,100,100.0,42.34186,-71.08165,1
