name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
Dallas Love,District 6,Entire home/apt,3.0,2.0,4,2,98.0,8,84,95.0,32.87713,-96.86328,0
Comfortable and Modern Design House,District 12,Entire home/apt,3.0,2.0,10,1,383.0,353,258,99.0,33.01135,-96.83866,1
"House 3 Blocks from Downtown, Uptown",District 14,Entire home/apt,2.0,1.5,5,30,142.0,204,47,96.0,32.79459,-96.78956,1
Rare Gem in the Heart ❤️ of the City,District 9,Entire home/apt,1.0,1.0,2,3,64.0,154,339,99.0,32.808409999999995,-96.71194,1
"Uptown – Bright 1 bd #4, WiFi, Parking, Safe Area",District 14,Entire home/apt,1.0,1.0,3,3,99.0,349,16,99.0,32.8177,-96.78958,0
Comfy Condo near Downtown/Medical District/Uptown,District 2,Entire home/apt,1.0,1.5,3,2,69.0,316,106,96.0,32.819309999999994,-96.82042,0
Creekside Renovated 4 Bedroom Private & Lush Yard,District 1,Entire home/apt,4.0,2.5,7,2,777.0,297,41,96.0,32.75055,-96.85719,1
Awesome Casa: Walk to Greenville!,District 14,Entire home/apt,3.0,1.0,6,2,150.0,218,209,96.0,32.82611,-96.76519,0
Ravinia Bungalow,District 1,Entire home/apt,1.0,1.0,2,1,89.0,325,372,99.0,32.742490000000004,-96.87111,1
New York Room in Dallas! Solo Travelers Only!,District 1,Private room,1.0,1.0,1,1,27.0,82,241,96.0,32.75561,-96.81201,0
PERFECT LOCATION-private 2BR condo in North Dallas,District 11,Entire home/apt,2.0,2.0,4,2,108.0,298,102,97.0,32.94539,-96.8108,1
"Comfy, Cozy & the Perfect Location",District 2,Entire home/apt,1.0,1.0,3,7,82.0,23,183,88.0,32.79614,-96.77165,0
Bed 4A Shared Space Top Bunk in Dallas!,District 1,Shared room,1.0,1.0,1,1,15.0,86,140,95.0,32.7559,-96.81259,0
"M STREET HOUSE POOL SLEEPS 6 LOCAL, LOCAL, LOCAL",District 14,Entire home/apt,3.0,2.0,6,2,379.0,340,111,95.0,32.82945,-96.76723,0
M Streets Cottage just off trendy Greenville Ave,District 14,Entire home/apt,1.0,1.0,2,2,106.0,336,207,99.0,32.82881,-96.76938,1
Chic ensuite room with  kitchenette/livingroom.,District 2,Private room,1.0,1.0,4,3,58.0,22,182,99.0,32.802279999999996,-96.78613,1
Downtown Convention Center Posh Living,District 2,Entire home/apt,2.0,1.0,5,1,116.0,216,263,95.0,32.78844,-96.81139,0
Art Loft with Zen Den - Cedars / Downtown Dallas,District 2,Private room,1.0,1.0,1,2,66.0,179,29,100.0,32.76766,-96.79068000000001,1
Private Studio Apt Meets Needs & More!,District 3,Entire home/apt,1.0,1.0,3,2,90.0,352,92,98.0,32.71115,-96.85915,1
Great $ Wycliff Ave. @ Cedar Springs % disc.,District 14,Entire home/apt,1.0,2.0,4,14,55.0,323,19,100.0,32.81409,-96.81472,1
Private Master Bedroom on trendy Lowest Greenville,District 14,Private room,1.0,1.0,5,3,72.0,87,38,100.0,32.816,-96.76993,1
"Comfy, Spacious & Ideally Located",District 2,Entire home/apt,1.0,1.0,6,5,85.0,90,185,93.0,32.79744,-96.76975,0
Beautifully furnished 2BD/2BA condo in Addison,District 11,Entire home/apt,2.0,2.0,4,30,89.0,0,16,93.0,32.95393,-96.80149,1
《The Artist's Corner》 + FREE ARBORETUM TICKETS,District 14,Entire home/apt,1.0,1.0,5,1,73.0,355,366,95.0,32.822720000000004,-96.76346,0
Private Bedroom/Bathroom in Non Smoking Household,District 13,Private room,1.0,1.0,2,3,43.0,328,42,100.0,32.89139,-96.87352,1
Delightful flat in the heart of Uptown/Oaklawn.,District 14,Entire home/apt,1.0,1.0,5,1,110.0,330,210,100.0,32.814809999999994,-96.80844,1
Comfy Clean Spacious Townhouse,District 13,Entire home/apt,2.0,1.5,6,5,155.0,90,38,98.0,32.87675,-96.75475,1
R#1 | Comfy Bed for Solo Traveler,District 1,Private room,1.0,2.0,1,5,33.0,345,193,95.0,32.74093,-96.83282,0
Spacious Bishop Arts home 1 block from Davis!,District 1,Entire home/apt,2.0,2.0,6,5,135.0,362,92,97.0,32.74923,-96.83991,1
R#3 | Tiny Room For Solo Traveler Near Bishop Arts,District 1,Private room,1.0,2.0,1,3,28.0,233,134,96.0,32.74093,-96.83282,0
Sweet Retreat-Highland Park,District 14,Entire home/apt,2.0,2.0,6,2,415.0,306,12,98.0,32.818670000000004,-96.80551,1
"private entry and bath,   Dallas at your doorstep!",District 2,Private room,1.0,1.0,2,1,70.0,346,187,99.0,32.82304,-96.82881,1
Cozy Room close to Downtown Dallas & SMU,District 14,Private room,1.0,1.5,1,32,32.0,297,11,95.0,32.84656,-96.7679,0
Modern new condo.,District 11,Entire home/apt,1.0,1.0,3,21,150.0,1,12,85.0,32.88561,-96.77203,0
"Prime Location, Cozy & Comfy",District 2,Entire home/apt,1.0,1.0,3,14,66.0,104,178,87.0,32.79797,-96.77155,0
Bowser Ave Oaklawn Dallas,District 14,Private room,1.0,1.0,1,2,59.0,199,24,98.0,32.81948,-96.81209,1
Glam Celebrity Home in UP! 4BR. 10% for Charity!,District 13,Entire home/apt,4.0,4.5,10,30,1686.0,364,78,100.0,32.85042,-96.80755,1
Valley Ranch / Irving home/ DFW Airport,District 6,Entire home/apt,5.0,3.5,12,3,282.0,328,22,98.0,32.92735,-96.96382,0
White Rock Lake Rustic Hideaway!,District 9,Private room,1.0,1.0,2,1,65.0,52,26,98.0,32.82334,-96.71481,1
White Rock Lake Peaceful Blue Room,District 9,Private room,1.0,1.0,2,1,65.0,52,74,99.0,32.820370000000004,-96.71344,1
Bed 3B Shared Space! Close to Downtown Dallas!,District 1,Shared room,1.0,1.0,1,1,15.0,84,154,96.0,32.75553,-96.81244000000001,0
Bed 4B Shared Space Close to Downtown! Bottom Bunk,District 1,Shared room,1.0,1.0,1,1,15.0,90,120,97.0,32.75438,-96.81232,0
Katy Trail Condo In Heart of Trendy Uptown!,District 14,Entire home/apt,2.0,2.5,6,2,148.0,62,165,96.0,32.81617,-96.79579,1
