name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
Ruby Room in Elegant and Historic Newport Mansion,Middletown,Private room,1.0,1.0,2,2,114.0,50,87,98.0,41.5061,-71.2976,1
Sapphire - Newport Mansion,Middletown,Hotel room,1.0,1.5,2,2,108.0,52,83,98.0,41.506820000000005,-71.29692,1
Private Condominium- Steps from Beach & Cliff Walk,Middletown,Entire home/apt,4.0,2.0,8,3,500.0,332,104,98.0,41.491279999999996,-71.28416,1
Comfortable and Spacious in PVD,Cranston,Private room,1.0,2.0,2,14,89.0,89,20,98.0,41.79583,-71.45196,0
Cozy Cottage in Bonnet Shores,Narragansett,Entire home/apt,3.0,1.0,7,5,220.0,150,15,96.0,41.47958,-71.43295,0
Quiet and Comfortable Stay,Providence,Private room,1.0,1.5,2,2,45.0,88,179,96.0,41.84751,-71.4408,1
Downtown Newport,Newport,Private room,1.0,1.0,2,2,173.0,359,108,98.0,41.49227,-71.30919,0
Between Two Beaches - for Six and Family Sprawl,Middletown,Entire home/apt,3.0,2.0,6,2,380.0,193,94,97.0,41.49157,-71.27786,0
3 bdrm Newport home near everything,Newport,Entire home/apt,3.0,1.5,5,3,350.0,0,20,97.0,41.49175,-71.31044,0
College Hill Colonial,Providence,Entire home/apt,3.0,2.5,6,2,360.0,260,63,98.0,41.834140000000005,-71.38938,1
Charming East Side Home near Brown,Providence,Entire home/apt,3.0,2.5,6,14,350.0,121,13,100.0,41.83059,-71.39076999999999,1
"WAYPOINT 4Beds, 3Baths w/Parking- Downtown NPT!",Newport,Entire home/apt,4.0,3.0,8,3,1314.0,340,35,100.0,41.48036,-71.31407,1
Charming Beach House-Ocean View!,Newport,Private room,2.0,1.0,4,2,250.0,364,70,99.0,41.48665,-71.29879,0
Cozy Cape,Jamestown,Entire home/apt,5.0,2.5,9,3,550.0,198,23,93.0,41.4892,-71.37915,1
"Fabulous East Side Studio, walk to Brown",Providence,Entire home/apt,1.0,1.0,2,3,151.0,347,35,97.0,41.83015,-71.38946,1
"Beautifully detailed on East Side, walk to Brown",Providence,Entire home/apt,1.0,1.0,2,3,225.0,297,19,98.0,41.830090000000006,-71.38959,1
Lovely Tuscan-inspired steps to Brown,Providence,Entire home/apt,1.0,1.0,2,3,170.0,365,33,98.0,41.83018,-71.38959,1
"Southern-inspired perfection, walk to Brown",Providence,Entire home/apt,1.0,1.0,2,3,160.0,274,25,98.0,41.83012,-71.38967,1
Fabulous 1 bedroom near Brown,Providence,Entire home/apt,1.0,1.0,2,3,150.0,328,13,97.0,41.830020000000005,-71.38993,1
Spacious Bedroom in Historical West End Apartment,Providence,Private room,1.0,1.0,1,30,45.0,1,215,100.0,41.81715,-71.4285,1
"Potters Pond Cottage, walk to East Matunuck, MOB",South Kingstown,Entire home/apt,1.0,1.0,4,2,200.0,180,13,97.0,41.390440000000005,-71.52951,1
Picturesque Sunsets on the Cove,Barrington,Entire home/apt,4.0,2.5,8,7,575.0,148,10,100.0,41.74843,-71.34912,0
Newport's Dearborn House: The B&B Eastlake Room,Newport,Private room,1.0,1.0,2,1,114.0,209,188,99.0,41.47957,-71.31248000000001,1
Spacious Private Suite in Newport,Newport,Private room,1.0,1.0,4,2,150.0,305,39,99.0,41.491279999999996,-71.30949,1
Comfortable Private Suite in Heart of Newport,Newport,Private room,1.0,1.0,2,2,150.0,214,68,99.0,41.49241,-71.30832,1
Oceanfront:Private Beach- New Central air/heat.,Narragansett,Entire home/apt,2.0,1.0,5,14,234.0,260,19,89.0,41.36306,-71.48876,1
"Industrial Chic Condo/ 1,932 sq ft-Best Location",Newport,Entire home/apt,1.0,1.5,2,2,257.0,127,58,100.0,41.49185,-71.31152,1
Quiet Water-view Conveniently located,Cranston,Entire home/apt,3.0,2.5,4,3,165.0,23,21,91.0,41.78222,-71.39267,0
Cozy loft in Providence,Providence,Entire home/apt,1.0,1.0,2,2,90.0,315,365,97.0,41.81447,-71.41748,1
"Providence Area, Large Bedroom",Pawtucket,Private room,1.0,1.0,2,1,46.0,363,137,95.0,41.863820000000004,-71.39198,1
"Providence area, Near East Side",Pawtucket,Private room,1.0,1.0,2,1,41.0,363,282,96.0,41.862770000000005,-71.39389,1
Modern 2 Bed Condo Steps to Historic Attractions,Newport,Entire home/apt,2.0,1.0,6,2,571.0,216,27,95.0,41.484559999999995,-71.30644000000001,1
George Cole House 14 day minimum,Warren,Entire home/apt,2.0,1.0,4,7,125.0,236,291,98.0,41.728359999999995,-71.2788,1
Fashionable roost,Providence,Entire home/apt,1.0,1.0,2,2,71.0,354,137,93.0,41.81191,-71.42036999999999,1
Spacious Victorian in the Pier,Narragansett,Entire home/apt,6.0,2.5,12,3,650.0,321,36,98.0,41.434,-71.46763,1
Clamalot Cottage,Middletown,Entire home/apt,1.0,1.0,2,2,130.0,178,18,99.0,41.5166,-71.24729,0
Beachy hideaway! Comfy 2 Bedroom Garden Apartment,South Kingstown,Entire home/apt,2.0,1.0,6,2,98.0,25,123,97.0,41.44048,-71.48510999999999,1
"Carey Street Guesthouse, The Sun Room",Newport,Private room,1.0,1.0,2,1,89.0,252,435,97.0,41.474709999999995,-71.31107,1
Great apartment in great town!,East Greenwich,Entire home/apt,2.0,1.0,4,2,250.0,181,11,100.0,41.6622,-71.45175,0
"Carey Street Guesthouse, The Beach Room",Newport,Private room,1.0,1.0,2,1,114.0,232,378,98.0,41.47381,-71.31129,1
Queen Canopy near the mansions!,Newport,Private room,1.0,1.0,2,2,135.0,10,117,99.0,41.476690000000005,-71.30747,1
"Comfy, Cozy City flat",Providence,Entire home/apt,2.0,1.0,4,3,176.0,105,112,98.0,41.8192,-71.42815,0
Waterfront house in Warwick RI,Warwick,Entire home/apt,4.0,3.5,8,2,450.0,272,132,95.0,41.68643,-71.42305,1
Lovely Eden Room Located In Chic West Side,Providence,Private room,1.0,1.5,2,2,40.0,58,11,98.0,41.81897,-71.42801,0
Classic Ranch 3BDRM single floor plan  Home,East Providence,Entire home/apt,3.0,1.0,6,4,169.0,240,86,93.0,41.80092,-71.36102,0
"Long-term ready, roomy, W/D, 5BR near hospitals",Providence,Entire home/apt,5.0,2.5,9,28,275.0,304,82,99.0,41.80182,-71.41666,1
Newport Cottage  - The Barn,Newport,Entire home/apt,1.0,1.0,2,7,236.0,95,73,98.0,41.4711,-71.32394000000001,1
"Large Bedroom, Bathroom and Lounge",Newport,Private room,1.0,1.0,3,2,160.0,266,91,95.0,41.50166,-71.29966999999999,1
The Palm Tree,Narragansett,Entire home/apt,3.0,2.0,6,2,110.0,59,162,97.0,41.424170000000004,-71.4601,1
