name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
Jupiter Home at Botafogo,Botafogo,Entire home/apt,2.0,1.5,4,15,800.0,362,17,89.0,-22.94939,-43.1825,1
COZY STUDIO IN IPANEMA,Ipanema,Entire home/apt,1.0,1.0,4,4,200.0,328,113,92.0,-22.98647,-43.194309999999994,0
Two bedroom apartment near the sea,Barra da Tijuca,Entire home/apt,2.0,2.0,3,3,300.0,328,29,99.0,-23.00871,-43.32223,0
Cozy Penthouse between Copacabana and Ipanema,Copacabana,Entire home/apt,2.0,2.0,4,2,510.0,332,101,98.0,-22.985039999999998,-43.19228,1
O MELHOR PONTO NA BARRA DA TIJUCA.,Barra da Tijuca,Entire home/apt,2.0,2.0,4,2,186.0,269,16,93.0,-23.00463,-43.376459999999994,0
Beautiful  2 Bedrooms in Ipanema with Car Parking,Ipanema,Entire home/apt,2.0,1.0,5,4,250.0,0,237,95.0,-22.98177,-43.1999,1
LEBLON BEACHFRONT VILLA APT.2,Vidigal,Entire home/apt,1.0,1.0,7,5,546.0,360,20,88.0,-22.99009,-43.232929999999996,0
Best location in Leblon - 1 bedroom,Leblon,Entire home/apt,1.0,1.0,2,2,355.0,142,137,99.0,-22.98497,-43.22551,1
Copacabana Penthouse Triplex,Copacabana,Entire home/apt,5.0,6.0,16,1,1600.0,332,78,95.0,-22.97576,-43.19078,1
Quarto familiar em Copacabana,Copacabana,Private room,1.0,1.0,2,1,120.0,365,90,97.0,-22.96515,-43.1891,1
Ipanema Beach - Fabulous Brand New,Ipanema,Entire home/apt,1.0,1.0,2,2,431.0,365,26,86.0,-22.987579999999998,-43.19323,0
CASABLANCA 1 STUNNING BEACHFRONT,Vidigal,Entire home/apt,1.0,1.0,2,2,140.0,163,437,97.0,-22.991870000000002,-43.23301,1
2021,Ipanema,Private room,1.0,1.0,2,7,299.0,365,19,94.0,-22.98038,-43.19809,0
Independent suite inside nature RIO,Cosme Velho,Entire home/apt,1.0,1.0,2,3,115.0,359,80,92.0,-22.944329999999997,-43.205040000000004,1
Ocean View - Flat in Luxury Resort,Barra da Tijuca,Entire home/apt,2.0,2.0,7,3,800.0,365,98,96.0,-23.01057,-43.36956,0
Ipanema COBERTURA jacuzzi Externo,Ipanema,Entire home/apt,2.0,3.0,11,4,771.0,364,27,88.0,-22.98241,-43.197559999999996,0
Duplex Penthouse in Ipanema,Ipanema,Entire home/apt,2.0,3.0,8,2,267.0,255,161,85.0,-22.98259,-43.1985,0
"Copacabana oceanview, room for 02..",Copacabana,Private room,1.0,1.0,2,1,856.0,365,35,93.0,-22.963620000000002,-43.17601,0
Quarto charmoso no canto do Leme,Leme,Private room,1.0,1.0,2,1,250.0,179,22,94.0,-22.96315,-43.16939,0
Small room with privacy,Botafogo,Private room,1.0,1.0,1,4,60.0,363,53,94.0,-22.955779999999997,-43.193870000000004,0
"IPANEMA  Private Bath, Beach, Metro",Ipanema,Private room,1.0,1.0,2,2,200.0,141,222,96.0,-22.986729999999998,-43.197720000000004,1
"Luxury Oceanview in Rio, Barra da Tijuca",Barra da Tijuca,Entire home/apt,1.0,1.0,3,2,500.0,319,13,100.0,-23.01106,-43.32761,1
"Apartament, lateral view from  sea",Copacabana,Entire home/apt,3.0,2.0,6,3,207.0,358,67,95.0,-22.965320000000002,-43.18013,0
"STUDIO with GREAT VIEW! Guesthouse ""CASA 48""",Santa Teresa,Private room,1.0,1.0,3,1,99.0,176,56,95.0,-22.92895,-43.19427,1
