name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
"Superb 2 room apartment, center of Copenhagen",Indre By,Entire home/apt,2.0,1.0,3,4,855.0,90,15,94.0,55.679030000000004,12.56686,0
Soak up the Scandi Style at a Pastel-Hued Østerbro Pad,sterbro,Entire home/apt,4.0,1.0,6,4,1350.0,82,108,98.0,55.708619999999996,12.57188,0
Nice room in central Copenhagen,Vesterbro-Kongens Enghave,Private room,1.0,1.0,2,3,401.0,324,237,97.0,55.669430000000006,12.54902,1
Very central and with a green view!,Vesterbro-Kongens Enghave,Entire home/apt,2.0,1.0,5,3,800.0,0,25,97.0,55.67199,12.56057,0
Nordic Loft Christianshavn,Indre By,Entire home/apt,1.0,1.0,3,2,1487.0,267,131,97.0,55.67201,12.58874,1
Extraordinary Apartment,Frederiksberg,Entire home/apt,3.0,1.0,6,3,2150.0,365,13,100.0,55.67616999999999,12.539069999999999,0
Large apartment on central Amager,Amager Vest,Entire home/apt,3.0,1.0,4,1,750.0,296,18,87.0,55.65732,12.60795,0
Østerbro apartment with balcony,sterbro,Entire home/apt,1.0,1.0,2,4,793.0,364,21,82.0,55.699569999999994,12.58867,0
Room by the lakes for student/worker,Frederiksberg,Private room,1.0,1.0,1,31,500.0,178,45,94.0,55.678290000000004,12.55373,1
Spacious & Central Copenhagen Home,Vesterbro-Kongens Enghave,Entire home/apt,1.0,1.0,2,5,1004.0,365,13,94.0,55.671530000000004,12.55848,0
"Charming, artistic, cosy for two",Vesterbro-Kongens Enghave,Entire home/apt,1.0,1.0,2,2,706.0,269,98,97.0,55.66458000000001,12.547039999999999,0
Apartment with sunny balcony,Vesterbro-Kongens Enghave,Entire home/apt,1.0,1.0,5,6,1115.0,177,73,95.0,55.66894,12.55258,0
comfy&cosy&cool-central Copenhagen,Bispebjerg,Private room,1.0,1.0,2,1,550.0,178,67,94.0,55.69933,12.53636,1
"Light, lovely, best Copenhagen loc.",sterbro,Entire home/apt,3.0,1.0,6,10,1000.0,363,15,100.0,55.698069999999994,12.583110000000001,0
Fantastic flat with a balcony,Frederiksberg,Entire home/apt,2.0,1.0,3,4,900.0,316,121,97.0,55.68456,12.53908,0
