name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
"* LA BLOCK *   Polanco, Carso / Pool / 50Mbps-HBO",Miguel Hidalgo,Entire home/apt,2.0,2.0,4,5,1495.0,179,69,98.0,19.44325,-99.20191,1
Chilango chic: room in cozy apartment Condesa DF,Cuauhtémoc,Private room,1.0,1.0,2,2,805.0,365,23,97.0,19.40738,-99.16861,0
"Villa Alfonsina, Heart of Coyoacan",Coyoacán,Private room,1.0,1.0,2,1,825.0,365,143,99.0,19.35445,-99.16251,0
Apartment at south of Mexico city,Coyoacán,Private room,1.0,1.0,1,1,450.0,330,26,99.0,19.30461,-99.18307,1
"Comfort, convenience & security, all in one place",Benito Juárez,Entire home/apt,2.0,1.0,3,2,633.0,352,15,97.0,19.36763,-99.17944,0
"Cuarto Amplio con Estudio, Roma DF.",Cuauhtémoc,Private room,1.0,1.5,2,3,475.0,24,105,98.0,19.41491,-99.15684,1
"Renew Room, near to Condesa",Benito Juárez,Private room,1.0,1.0,2,3,434.0,345,17,99.0,19.39174,-99.18851,0
Suite 1 - Suites Condesa Mexico,Cuauhtémoc,Entire home/apt,1.0,1.0,3,120,900.0,365,50,93.0,19.40915,-99.17321,0
Room & bathroom in great house!,Coyoacán,Private room,1.0,1.0,2,5,1022.0,0,20,95.0,19.35529,-99.163,1
Cosy apartment in Polanco near park,Miguel Hidalgo,Entire home/apt,2.0,1.5,4,3,1962.0,30,21,100.0,19.42834,-99.19382,0
50% Off Magenta Reforma Front American Embassy,Cuauhtémoc,Entire home/apt,1.0,1.0,3,1,2145.0,83,121,98.0,19.42801,-99.16467,1
"Comfortable, beautiful and convenient pied à terre",Miguel Hidalgo,Entire home/apt,1.0,1.0,2,4,929.0,263,20,94.0,19.43545,-99.18216,1
Luxury Loft-Style Apartment in Vibrant Polanco Neighborhood,Miguel Hidalgo,Entire home/apt,1.0,1.5,2,4,3490.0,343,38,97.0,19.43202,-99.19624,0
Beautiful flat in amazing location,Miguel Hidalgo,Entire home/apt,2.0,1.0,4,6,1962.0,90,44,96.0,19.43009,-99.19555,0
WTC Panoramic Penthouse room w/own bath,Benito Juárez,Private room,1.0,1.5,2,3,595.0,0,213,99.0,19.3936,-99.17551,1
"Hermosa recámara, cerca La Condesa",Álvaro Obregón,Private room,1.0,1.0,2,3,434.0,345,26,98.0,19.3928,-99.18933,0
Prívate apartment next to public transport,Benito Juárez,Entire home/apt,1.0,1.0,2,7,337.0,144,35,91.0,19.39829,-99.13817,1
Chic Room in Luxury Polanco,Miguel Hidalgo,Private room,1.0,1.0,3,2,1755.0,365,116,99.0,19.427429999999998,-99.19306999999999,0
HOUSE INDIGO IN THE CEN. OF MEX CITY,Cuauhtémoc,Private room,1.0,1.5,2,1,413.0,365,162,97.0,19.44339,-99.14735999999999,0
Modern Suite in Roma Mansion,Cuauhtémoc,Entire home/apt,1.0,1.0,2,3,1100.0,112,256,98.0,19.41702,-99.16712,1
HABITACIÓN en la mejor ubicación de REFORMA,Cuauhtémoc,Private room,1.0,1.0,2,1,260.0,29,89,96.0,19.43047,-99.16266999999999,0
Great location & security single bedroom Apartment,Benito Juárez,Private room,1.0,1.0,1,2,251.0,360,22,95.0,19.36891,-99.1801,1
Fancy Furnished Apartment & Great Location,Cuauhtémoc,Entire home/apt,2.0,2.5,4,4,1012.0,364,79,96.0,19.42057,-99.17409,1
For foreign business guest+spa+jacuzzi,Cuauhtémoc,Entire home/apt,1.0,1.5,2,3,1150.0,0,205,98.0,19.427970000000002,-99.16129000000001,1
Charming loft near Reforma Ave.,Miguel Hidalgo,Entire home/apt,1.0,2.0,2,7,990.0,4,63,99.0,19.42833,-99.17634,1
Habitación  Frida - design penthouse CDMX,Benito Juárez,Private room,1.0,1.0,2,1,550.0,361,163,99.0,19.38021,-99.16878,1
"Sunny, Peaceful & Beauty  Apt / 2rooms 1.5 baths",Cuauhtémoc,Entire home/apt,2.0,1.5,4,2,681.0,144,190,96.0,19.41116,-99.17872,1
Paseo de la Reforma+Gym+Pool+Sanitized,Cuauhtémoc,Entire home/apt,1.0,1.5,5,2,1218.0,312,295,93.0,19.43335,-99.15476,0
Comfy double room w/full breakfast!!!,Cuauhtémoc,Private room,1.0,1.0,2,1,950.0,365,13,94.0,19.42376,-99.15455,0
SUPER CLEAN great sunny apartment in Del Valle,Benito Juárez,Entire home/apt,2.0,2.0,4,2,550.0,365,42,99.0,19.37845,-99.17226,1
New Suite in Vintage Home in Roma/Condesa,Cuauhtémoc,Entire home/apt,1.0,1.0,3,3,1100.0,117,246,97.0,19.41555,-99.16611999999999,1
Descansa en la Suite de la Abuelita San Angel CDMX,Álvaro Obregón,Hotel room,1.0,1.0,2,1,2900.0,39,23,99.0,19.34615,-99.19062,0
POLANCO The greatest room in the best location.,Miguel Hidalgo,Private room,1.0,2.0,2,1,675.0,364,21,97.0,19.438679999999998,-99.21314,0
Recline on the Terrace of this 1920s Art Nouveau Mansion,Cuauhtémoc,Entire home/apt,1.0,1.0,3,3,1100.0,47,229,98.0,19.41655,-99.16779,1
Fabulous Apt heart of Polanco!,Miguel Hidalgo,Entire home/apt,2.0,2.0,3,5,1962.0,238,11,92.0,19.429779999999997,-99.19341999999999,0
Roma Norte apt. sleeps 2 (-4),Cuauhtémoc,Entire home/apt,2.0,2.0,4,10,1239.0,349,49,92.0,19.4154,-99.15701,1
Two Floor apartment in Porfirian Town House,Cuauhtémoc,Entire home/apt,1.0,1.0,3,2,1425.0,326,200,98.0,19.41975,-99.15769,0
"Cozy apartment in Condesa, Mexico",Cuauhtémoc,Entire home/apt,1.0,1.0,3,3,1012.0,363,103,95.0,19.41105,-99.17436,0
"Descansa en la suite del geógrafo, San Angel CDMX",Álvaro Obregón,Private room,1.0,1.0,2,1,2200.0,365,31,99.0,19.34915,-99.19397,0
"Cómodo Estudio del Botánico, San Angel CDMX",Álvaro Obregón,Hotel room,1.0,1.0,2,1,1800.0,39,34,96.0,19.34906,-99.19336,0
Amazing location /  Behind Hilton Hotel,Cuauhtémoc,Entire home/apt,2.0,2.0,6,2,587.0,142,197,94.0,19.43432,-99.14581,0
Centric Spacious Home @ La Condesa,Cuauhtémoc,Private room,1.0,2.0,2,3,661.0,86,16,99.0,19.411089999999998,-99.16789,0
nice apartment in colonia del Valle,Benito Juárez,Entire home/apt,2.0,2.0,4,5,900.0,271,89,96.0,19.381439999999998,-99.17096,1
2 bedroom Designers PH w/Roof garden,Cuauhtémoc,Entire home/apt,2.0,2.0,6,1,1254.0,100,250,96.0,19.43122,-99.15562,1
50% Off Exclusive Suite Reforma step Condesa Roma,Cuauhtémoc,Entire home/apt,1.0,1.0,2,1,2773.0,86,91,94.0,19.42804,-99.16463,1
"Bonito, roma norte, ubicadísimo",Cuauhtémoc,Private room,1.0,1.0,2,2,350.0,365,75,95.0,19.4221,-99.16886,0
"Great location, nice apartment",Cuauhtémoc,Private room,1.0,1.0,2,2,350.0,365,140,93.0,19.42225,-99.16714,0
Great 1920's Brownstone La Juárez,Cuauhtémoc,Entire home/apt,1.0,1.0,4,2,1446.0,357,187,92.0,19.420720000000003,-99.15759,0
"Cómodo Estudio del Arqueólogo, San Angel CDMX",Álvaro Obregón,Private room,1.0,1.0,2,1,1800.0,40,36,99.0,19.348879999999998,-99.19277,0
"Depa  2 cuartos, Roma Condesa",Cuauhtémoc,Entire home/apt,2.0,1.5,4,2,1000.0,335,62,98.0,19.410629999999998,-99.16575,1
Renting minimum one year. Nice apt Narvarte,Benito Juárez,Entire home/apt,2.0,2.0,2,365,785.0,358,23,96.0,19.38597,-99.15545,0
Big sunny flat Plaza Rio de Janeiro,Cuauhtémoc,Entire home/apt,2.0,2.0,4,4,1858.0,299,56,95.0,19.41979,-99.16363,0
MASTER ROOM IN THE GREAT HOUSE,Miguel Hidalgo,Private room,2.0,2.0,6,2,944.0,365,50,97.0,19.406579999999998,-99.18760999999999,1
<3 bedroom with own terrace @ La Mansion,Cuauhtémoc,Private room,1.0,1.5,3,3,572.0,358,32,92.0,19.4086,-99.16261999999999,0
Acogedor departamento en Coyoacán,Coyoacán,Entire home/apt,1.0,1.0,4,2,1342.0,311,34,99.0,19.357129999999998,-99.16026,1
Cómodo y espacioso loft en Coyoacán,Coyoacán,Entire home/apt,1.0,1.0,3,2,1425.0,312,13,98.0,19.35448,-99.16334,1
Amplio y luminoso loft en Coyoacán,Coyoacán,Entire home/apt,1.0,1.5,3,1,1615.0,313,21,99.0,19.354039999999998,-99.16114,1
Coyoacan Historic Studio Apartment,Coyoacán,Entire home/apt,1.0,1.0,2,3,750.0,1,60,97.0,19.35156,-99.16861,0
Amazing apartment Mexico City!!!,Cuauhtémoc,Entire home/apt,1.0,2.0,2,2,2684.0,363,44,97.0,19.417360000000002,-99.16058000000001,0
Condesa Apartment in 1920s Landmarked Art Nouveau Mansion,Cuauhtémoc,Entire home/apt,1.0,1.0,3,3,1100.0,160,196,99.0,19.416729999999998,-99.16577,1
5 min from CDMX´s airport,Venustiano Carranza,Entire home/apt,1.0,1.0,2,1,450.0,365,537,91.0,19.43949,-99.08769000000001,0
Polanco Concept Studio Loft...,Miguel Hidalgo,Entire home/apt,1.0,1.0,2,2,826.0,360,63,95.0,19.43573,-99.18955,1
COYOACAN NICE ♥ FLAT !!,Coyoacán,Entire home/apt,1.0,1.0,3,3,850.0,146,37,92.0,19.3537,-99.16915999999999,0
Walk to WTC from a Family Apartment in a Trendy Neighborhood,Benito Juárez,Entire home/apt,3.0,3.0,6,2,1652.0,35,166,99.0,19.388370000000002,-99.1739,1
Charming Apt in the best location,Cuauhtémoc,Entire home/apt,2.0,1.0,4,5,997.0,365,36,96.0,19.41294,-99.15666999999999,1
PASEO DE LA REFORMA+GYM+POOL,Cuauhtémoc,Entire home/apt,1.0,1.5,5,2,1218.0,346,289,91.0,19.43339,-99.15467,0
Bright and beautiful apt Narvarte,Benito Juárez,Entire home/apt,2.0,2.0,4,3,1829.0,363,40,98.0,19.38198,-99.15204,0
Green & cozy oasis at city rooftop,Benito Juárez,Private room,1.0,1.5,2,2,454.0,329,59,98.0,19.39402,-99.15869,0
Bright Downtown Terrace Loft,Cuauhtémoc,Entire home/apt,1.0,1.0,4,2,1022.0,1,132,89.0,19.42831,-99.13497,0
"Condesa, moderno Loft alberca, gym e internet alta velocidad, Ideal Ejecutivos",Cuauhtémoc,Entire home/apt,1.0,1.0,2,30,1400.0,343,242,98.0,19.41689,-99.17792,1
Nice room near colonia Condesa,Miguel Hidalgo,Private room,1.0,1.0,2,5,260.0,364,32,88.0,19.402420000000003,-99.18181,1
Comfy room in polanco,Miguel Hidalgo,Private room,1.0,1.5,2,15,723.0,267,13,98.0,19.437179999999998,-99.20756999999999,1
Feel like in your own apartment,Cuauhtémoc,Entire home/apt,2.0,1.0,4,5,864.0,341,282,91.0,19.42073,-99.17257,0
GREAT PLACE TO STAY @ POLANCO MEX,Miguel Hidalgo,Private room,1.0,1.0,1,1,579.0,365,214,95.0,19.42887,-99.17651,0
BRIGHT & MODERN TWO LEVEL PENTHOUSE,Cuauhtémoc,Entire home/apt,2.0,1.5,5,1,1276.0,185,228,96.0,19.42589,-99.16634,1
2 beds & private bathroom in Downtown,Cuauhtémoc,Private room,1.0,1.5,2,1,599.0,329,123,97.0,19.42792,-99.13794,1
