name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
Quiet en-suite Attic Room with blackout blinds,Bishopston & Ashley Down,Private room,1.0,1.0,1,1,31.0,164,163,98.0,51.48012,-2.585,1
"Lovely, sunny, double room",Redland,Private room,1.0,1.0,2,1,35.0,22,383,97.0,51.47828,-2.5937900000000003,1
A lovely kingsize room in Horfield,Horfield,Private room,1.0,1.0,2,1,32.0,326,96,96.0,51.494040000000005,-2.5787400000000003,1
"Richmond Terrace Lux Studio with Parking, Clifton",Clifton,Entire home/apt,1.0,1.0,1,7,60.0,53,18,98.0,51.455259999999996,-2.6136,0
Bright Private double room in Bristol.,Brislington West,Private room,1.0,1.0,2,2,28.0,88,33,92.0,51.44395,-2.55065,1
lovely and spacious house,Easton,Private room,1.0,1.0,2,1,31.0,46,21,96.0,51.45585,-2.55375,0
"Stunning House, Amazing Views, Kid Friendly",Ashley,Entire home/apt,2.0,2.5,6,4,120.0,206,14,90.0,51.46905,-2.5859,0
South Bristol - Bright Loft Space,Bedminster,Private room,1.0,1.5,3,1,46.0,274,172,97.0,51.432629999999996,-2.62532,0
Warehouse Conversion at Paintworks+Parking,Brislington West,Entire home/apt,2.0,1.0,5,1,149.0,21,67,97.0,51.44313,-2.56798,1
Self contained studio apartment,Eastville,Entire home/apt,1.0,1.5,2,2,51.0,342,144,97.0,51.47757,-2.5413799999999998,1
Attic double room with bathroom,Redland,Private room,1.0,1.5,2,2,35.0,53,74,99.0,51.47116,-2.59457,1
Quirky flat with private deck in Bristol centre!,Lawrence Hill,Entire home/apt,1.0,1.0,2,2,69.0,217,10,100.0,51.45604,-2.57932,0
"Single, warm, cosy, inviting bedroom",Brislington East,Private room,1.0,1.0,1,4,30.0,363,17,88.0,51.45298,-2.5443700000000002,0
Cosy cabin w/ woodburner,Ashley,Private room,1.0,0.0,2,2,40.0,364,32,92.0,51.47405,-2.57698,0
Kingsize room in victorian terrace,Bedminster,Private room,1.0,1.0,2,1,35.0,1,164,99.0,51.43769,-2.61332,1
Cosy apartment close to city centre,Knowle,Entire home/apt,1.0,1.0,2,2,48.0,242,112,93.0,51.43207,-2.56314,0
Quirky family home with view and large garden.,Eastville,Entire home/apt,4.0,1.5,9,2,200.0,172,29,95.0,51.47761,-2.55623,0
5 bed house in central east Bristol BS5,Easton,Entire home/apt,5.0,2.5,9,4,105.0,55,20,95.0,51.45837,-2.5590599999999997,1
"Single room, 15 min walk to Southmead Hospital",Southmead,Private room,1.0,1.5,1,1,28.0,267,67,100.0,51.50014,-2.60741,1
In the heart of Easton,Easton,Private room,1.0,1.0,2,1,28.0,67,61,99.0,51.46764,-2.5646400000000003,1
Relaxing room in Easton,Easton,Private room,1.0,1.0,2,1,27.0,178,97,96.0,51.46584,-2.56236,1
Spacious ensuite loft room with views & breakfast,Eastville,Private room,1.0,2.0,2,1,55.0,42,70,95.0,51.47598,-2.54762,1
Holiday House in Clifton Bristol UK,Clifton Down,Entire home/apt,2.0,1.5,5,2,157.0,208,109,97.0,51.4674,-2.61295,0
"Double loft room, Bristol",Westbury-on-Trym & Henleaze,Private room,1.0,1.0,2,1,38.0,295,217,99.0,51.4929,-2.61328,1
Private Room near Temple Meads,Lawrence Hill,Private room,1.0,1.0,2,2,48.0,22,49,99.0,51.45393,-2.57775,0
"Guest suite. Double bed, free parking, nr. Clifton",Stoke Bishop,Entire home/apt,1.0,1.0,2,2,65.0,275,103,97.0,51.47149,-2.6383799999999997,0
Super Comfortable Double Bedroom in Redland,Cotham,Private room,1.0,1.0,2,1,50.0,88,61,100.0,51.46908,-2.6081,1
"Amazing Bedsit off Glouc Rd, breakfast & bathroom.",Bishopston & Ashley Down,Private room,1.0,1.0,2,2,50.0,180,84,98.0,51.48624,-2.58871,1
Beautiful victorian family house - free parking,Ashley,Entire home/apt,5.0,3.0,10,3,300.0,332,19,99.0,51.47397,-2.58652,0
Double bed & sofa bed in friendly home,Lawrence Hill,Private room,1.0,1.0,3,1,38.0,53,47,93.0,51.46695,-2.56771,0
